alert_id,review_priority,review_status,metric_name,service_date,hour_of_day,PULocationID,pickup_borough,pickup_zone,current_trip_count,observed_value,baseline_value,robust_z,relative_deviation,direction,investigation_prompt,interpretation_boundary,reviewer,review_notes,disposition
a_a0da3c887c18862a,medium,pending,median_trip_duration,2026-01-27,16,263,Manhattan,Yorkville West,181,1037.0,532.0,6.613938515255934,0.9492481203007519,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_72ff9706da2380c7,medium,pending,median_trip_duration,2026-01-27,17,263,Manhattan,Yorkville West,192,983.5,549.5,7.233333333333333,0.7898089171974523,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_78bbfab596bed89d,medium,pending,median_trip_duration,2026-01-28,16,90,Manhattan,Flatiron,91,994.0,560.0,7.233333333333333,0.775,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_dd2f9195ce7915d9,medium,pending,median_trip_duration,2026-01-28,17,140,Manhattan,Lenox Hill East,217,1295.0,733.0,9.366666666666667,0.7667121418826739,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_fd1ba5342bd2a097,medium,pending,median_trip_duration,2026-01-28,13,141,Manhattan,Lenox Hill West,154,1072.5,607.5,7.75,0.7654320987654321,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_114df715a36b8ba2,medium,pending,median_trip_duration,2026-01-28,15,141,Manhattan,Lenox Hill West,184,1225.5,647.0,9.641666666666667,0.8941267387944358,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_24a973f4be1ff58b,medium,pending,median_trip_duration,2026-01-28,15,161,Manhattan,Midtown Center,293,1447.0,782.0,8.543549620036872,0.850383631713555,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_a8d66634b38af25a,medium,pending,median_fare_per_mile,2026-01-28,13,229,Manhattan,Sutton Place/Turtle Bay North,106,18.625,10.209890109890111,9.18231532504794,0.8242116026261972,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_0abfd3168b3ffcb1,medium,pending,median_trip_duration,2026-01-28,17,229,Manhattan,Sutton Place/Turtle Bay North,110,1378.5,785.5,6.722235636464218,0.75493316359007,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_46321dd85992e745,medium,pending,median_trip_duration,2026-01-28,15,234,Manhattan,Union Sq,165,1212.0,678.5,8.891666666666667,0.7862932940309506,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_43d13de6427df581,medium,pending,median_trip_duration,2026-01-28,17,237,Manhattan,Upper East Side South,521,1015.0,560.5,7.575,0.8108831400535237,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_74406837cccb090c,medium,pending,median_trip_duration,2026-01-28,9,262,Manhattan,Yorkville East,83,1380.0,783.5,9.941666666666666,0.7613273771537971,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_3919d40abf30f229,medium,pending,median_trip_duration,2026-01-28,12,262,Manhattan,Yorkville East,121,1300.0,729.0,9.516666666666667,0.7832647462277091,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_38084baf1cf96080,medium,pending,median_trip_duration,2026-01-28,16,262,Manhattan,Yorkville East,139,1342.0,602.0,8.605571758839318,1.2292358803986712,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_50569407b53a53d6,medium,pending,median_trip_duration,2026-01-28,12,263,Manhattan,Yorkville West,114,1077.0,594.0,8.05,0.8131313131313131,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_d97501134cd12575,medium,pending,median_trip_duration,2026-01-28,16,263,Manhattan,Yorkville West,133,975.0,553.0,7.033333333333333,0.7631103074141049,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_bd096a46bc2a0363,medium,pending,median_trip_duration,2026-01-28,17,263,Manhattan,Yorkville West,188,992.0,480.0,8.533333333333333,1.0666666666666667,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_dd2197eef6bc9703,medium,pending,median_trip_duration,2026-01-29,15,48,Manhattan,Clinton East,108,1230.5,645.0,6.750672473052077,0.9077519379844962,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_1e3280ababae1c10,medium,pending,median_trip_duration,2026-01-29,15,90,Manhattan,Flatiron,82,1112.0,613.0,8.316666666666666,0.8140293637846656,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_776c0e2e23dbc758,medium,pending,median_fare_per_mile,2026-01-29,13,100,Manhattan,Garment District,75,16.601555747623163,9.29604082306654,7.3547475274769285,0.7858737997825087,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_f5d646773db7bbc6,medium,pending,median_trip_duration,2026-01-29,15,137,Manhattan,Kips Bay,96,1567.5,850.5,7.383356863278149,0.8430335097001763,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_e50a5295cf0a93cf,medium,pending,median_trip_duration,2026-01-29,17,140,Manhattan,Lenox Hill East,200,1415.0,774.5,8.000209841569616,0.8269851517107811,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_dbcf25e04acebbfe,medium,pending,median_trip_duration,2026-01-29,16,141,Manhattan,Lenox Hill West,235,1134.0,631.0,7.1425021477205775,0.7971473851030111,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_bbcc2f28180e5967,medium,pending,median_trip_duration,2026-01-29,17,141,Manhattan,Lenox Hill West,281,1123.0,567.25,8.567959761808407,0.9797267518730718,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_e648202f380ad4ef,medium,pending,median_fare_per_mile,2026-01-29,13,161,Manhattan,Midtown Center,232,16.176470588235293,9.155324749396836,8.678560024349306,0.766892058012581,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_879fdce2bee99260,medium,pending,median_trip_duration,2026-01-29,16,161,Manhattan,Midtown Center,384,1390.0,790.75,9.623537800389277,0.7578248498261144,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_4ce7b0fabe70d926,medium,pending,median_fare_per_mile,2026-01-29,13,162,Manhattan,Midtown East,224,16.097560975609756,8.83524684270953,6.951326240734673,0.8219707114230519,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_d69e94618ce7ec8a,medium,pending,median_trip_duration,2026-01-29,13,164,Manhattan,Midtown South,98,1320.0,737.0,9.716666666666667,0.7910447761194029,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_227369fcd28b662c,medium,pending,median_trip_duration,2026-01-29,14,164,Manhattan,Midtown South,114,1233.5,686.5,9.116666666666667,0.7967953386744355,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_da8afb1f7fa367cc,medium,pending,median_trip_duration,2026-01-29,12,170,Manhattan,Murray Hill,197,1506.0,824.0,8.070222771281367,0.8276699029126213,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_4224ed3b92368efa,medium,pending,median_trip_duration,2026-01-29,15,186,Manhattan,Penn Station/Madison Sq West,192,1539.0,825.25,9.977570561169323,0.8648894274462284,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_6730e7e1f8837b06,medium,pending,median_fare_per_mile,2026-01-29,13,229,Manhattan,Sutton Place/Turtle Bay North,97,21.325301204819276,9.078088336783988,8.240800736317325,1.3490960226075521,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_4854f243050c0c93,medium,pending,median_trip_duration,2026-01-29,14,229,Manhattan,Sutton Place/Turtle Bay North,114,1682.5,733.25,8.234859851230327,1.2945789294237982,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_4e221df775cb1c1d,medium,pending,median_fare_per_mile,2026-01-29,14,233,Manhattan,UN/Turtle Bay South,80,14.529914529914532,8.257709777671527,7.457460009743515,0.7595574222289528,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_e92b00956dc023b0,medium,pending,median_trip_duration,2026-01-29,12,234,Manhattan,Union Sq,145,1338.0,746.5,9.858333333333333,0.7923643670462157,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_0e54f0c44dbc8af2,medium,pending,median_trip_duration,2026-01-29,15,262,Manhattan,Yorkville East,143,1164.0,663.0,8.35,0.755656108597285,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_42d36f41bb67b865,medium,pending,median_trip_duration,2026-01-30,16,140,Manhattan,Lenox Hill East,201,1251.0,693.0,9.3,0.8051948051948052,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_1babfd001beeae4b,medium,pending,median_trip_duration,2026-01-30,13,141,Manhattan,Lenox Hill West,152,1132.5,586.75,9.095833333333333,0.9301235619940349,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_edf607499f624b9b,medium,pending,median_trip_duration,2026-01-30,16,141,Manhattan,Lenox Hill West,233,1079.0,603.0,7.933333333333334,0.7893864013266998,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
a_8a25eb4dc87864cd,medium,pending,median_trip_duration,2026-01-30,15,263,Manhattan,Yorkville West,175,1171.0,629.75,9.020833333333334,0.8594680428741565,high,Review source records and operational context for this zone-hour deviation.,"Investigation prompt only. This alert does not establish cause, fraud, fault, or a prescribed action.","","",""
